ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-06-26,311.3610738017359,559.6402297026109,738.9909390599698,311.3610738017359,311.3610738017359,335.70639010343535,335.70639010343535,335.70639010343535,0.6449125818809714,0.6449125818809714,0.6449125818809714,335.0614775215544,335.0614775215544,335.0614775215544,0.0,0.0,0.0,647.0674639051713
2025-06-27,311.36161899508664,536.1927758374402,730.9128486624251,311.36161899508664,311.36161899508664,324.42369848899995,324.42369848899995,324.42369848899995,-5.987636346700663,-5.987636346700663,-5.987636346700663,330.4113348357006,330.4113348357006,330.4113348357006,0.0,0.0,0.0,635.7853174840866
2025-06-28,311.3621641884373,550.7691023723785,733.390866387554,311.3621641884373,311.3621641884373,328.5463143576154,328.5463143576154,328.5463143576154,2.393761341005152,2.393761341005152,2.393761341005152,326.1525530166102,326.1525530166102,326.1525530166102,0.0,0.0,0.0,639.9084785460527
2025-06-29,311.362709381788,535.638971346565,719.3665591521428,311.362709381788,311.362709381788,319.63018976565576,319.63018976565576,319.63018976565576,-2.774050819490161,-2.774050819490161,-2.774050819490161,322.40424058514594,322.40424058514594,322.40424058514594,0.0,0.0,0.0,630.9928991474437
2025-06-30,311.36325457513874,545.9015988813749,724.2559353404652,311.36325457513874,311.36325457513874,325.22872062599464,325.22872062599464,325.22872062599464,5.971834002897793,5.971834002897793,5.971834002897793,319.2568866230968,319.2568866230968,319.2568866230968,0.0,0.0,0.0,636.5919752011334
2025-07-01,311.36379976848946,538.4840224790838,718.0216633580542,311.36379976848946,311.36379976848946,320.2390129677027,320.2390129677027,320.2390129677027,3.467118582399523,3.467118582399523,3.467118582399523,316.77189438530314,316.77189438530314,316.77189438530314,0.0,0.0,0.0,631.6028127361922
2025-07-02,311.3643449618402,526.5678419480275,712.2391581309857,311.3643449618402,311.3643449618402,311.266010150047,311.266010150047,311.266010150047,-3.715939342043216,-3.715939342043216,-3.715939342043216,314.9819494920902,314.9819494920902,314.9819494920902,0.0,0.0,0.0,622.6303551118872
2025-07-03,311.3648901551909,534.350043829225,712.5094463241497,311.3648901551909,311.3648901551909,314.5370941029184,314.5370941029184,314.5370941029184,0.6449125819037775,0.6449125819037775,0.6449125819037775,313.89218152101466,313.89218152101466,313.89218152101466,0.0,0.0,0.0,625.9019842581092
2025-07-04,311.36543534854155,538.1112645193144,709.4828503965508,311.36543534854155,311.36543534854155,307.4944198241049,307.4944198241049,307.4944198241049,-5.987636346696318,-5.987636346696318,-5.987636346696318,313.48205617080123,313.48205617080123,313.48205617080123,0.0,0.0,0.0,618.8598551726465
2025-07-05,311.36598054189227,536.0039520165392,724.5142913479899,311.36598054189227,311.36598054189227,316.10167715125067,316.10167715125067,316.10167715125067,2.393761341003382,2.393761341003382,2.393761341003382,313.7079158102473,313.7079158102473,313.7079158102473,0.0,0.0,0.0,627.4676576931429
2025-07-06,311.366525735243,537.0741586262245,717.9637358693656,311.366525735243,311.366525735243,311.7320188629697,311.7320188629697,311.7320188629697,-2.7740508194614426,-2.7740508194614426,-2.7740508194614426,314.5060696824312,314.5060696824312,314.5060696824312,0.0,0.0,0.0,623.0985445982127
2025-07-07,311.3670709285937,538.5257384159006,726.6289192604617,311.3670709285937,311.3670709285937,321.7681557504321,321.7681557504321,321.7681557504321,5.971834002892871,5.971834002892871,5.971834002892871,315.7963217475392,315.7963217475392,315.7963217475392,0.0,0.0,0.0,633.1352266790258
2025-07-08,311.3676161219444,543.7668419081656,721.0679670558186,311.3676161219444,311.3676161219444,320.95293303785434,320.95293303785434,320.95293303785434,3.467118582434787,3.467118582434787,3.467118582434787,317.48581445541953,317.48581445541953,317.48581445541953,0.0,0.0,0.0,632.3205491597987
2025-07-09,311.3681613152951,535.8887871198605,718.8745869601615,311.3681613152951,311.3681613152951,315.757121525218,315.757121525218,315.757121525218,-3.715939342024878,-3.715939342024878,-3.715939342024878,319.4730608672429,319.4730608672429,319.4730608672429,0.0,0.0,0.0,627.1252828405131
2025-07-10,311.36870650864586,538.4946657956277,723.9071933043366,311.36870650864586,311.36870650864586,322.296948189218,322.296948189218,322.296948189218,0.6449125818905234,0.6449125818905234,0.6449125818905234,321.6520356073275,321.6520356073275,321.6520356073275,0.0,0.0,0.0,633.6656546978638
2025-07-11,311.3692517019965,538.4301114438814,721.1871511391607,311.3692517019965,311.3692517019965,317.9285607648523,317.9285607648523,317.9285607648523,-5.987636346697099,-5.987636346697099,-5.987636346697099,323.91619711154937,323.91619711154937,323.91619711154937,0.0,0.0,0.0,629.2978124668489
2025-07-12,311.36979689534724,551.2662131386373,729.2672785372829,311.36979689534724,311.36979689534724,328.55608076600686,328.55608076600686,328.55608076600686,2.3937613410091276,2.3937613410091276,2.3937613410091276,326.1623194249977,326.1623194249977,326.1623194249977,0.0,0.0,0.0,639.9258776613541
2025-07-13,311.37034208869795,547.5197592575486,736.0903440419002,311.37034208869795,311.37034208869795,325.5199703306589,325.5199703306589,325.5199703306589,-2.7740508194910123,-2.7740508194910123,-2.7740508194910123,328.29402115014994,328.29402115014994,328.29402115014994,0.0,0.0,0.0,636.8903124193569
2025-07-14,311.37088728204867,561.6466769144324,737.9334562523413,311.37088728204867,311.37088728204867,336.19672572071227,336.19672572071227,336.19672572071227,5.971834002887949,5.971834002887949,5.971834002887949,330.2248917178243,330.2248917178243,330.2248917178243,0.0,0.0,0.0,647.5676130027609
2025-07-15,311.37143247539933,557.7215991106974,733.9429572294874,311.37143247539933,311.37143247539933,335.34824909410816,335.34824909410816,335.34824909410816,3.4671185824074877,3.4671185824074877,3.4671185824074877,331.8811305117007,331.8811305117007,331.8811305117007,0.0,0.0,0.0,646.7196815695074
2025-07-16,311.37197766875005,543.449295351143,731.2066520052958,311.37197766875005,311.37197766875005,329.48769266869664,329.48769266869664,329.48769266869664,-3.7159393420339057,-3.7159393420339057,-3.7159393420339057,333.20363201073053,333.20363201073053,333.20363201073053,0.0,0.0,0.0,640.8596703374467
2025-07-17,311.37252286210077,553.3654004950707,748.3174260436416,311.37252286210077,311.37252286210077,334.79438202816726,334.79438202816726,334.79438202816726,0.6449125818915994,0.6449125818915994,0.6449125818915994,334.1494694462756,334.1494694462756,334.1494694462756,0.0,0.0,0.0,646.166904890268
2025-07-18,311.3730680554515,550.4494537546917,731.815442810313,311.3730680554515,311.3730680554515,328.7051135346988,328.7051135346988,328.7051135346988,-5.987636346697879,-5.987636346697879,-5.987636346697879,334.6927498813967,334.6927498813967,334.6927498813967,0.0,0.0,0.0,640.0781815901503
2025-07-19,311.37361324880214,556.928050259866,740.6771434417926,311.37361324880214,311.37361324880214,337.21859580383983,337.21859580383983,337.21859580383983,2.393761340998558,2.393761340998558,2.393761340998558,334.82483446284124,334.82483446284124,334.82483446284124,0.0,0.0,0.0,648.5922090526419
2025-07-20,311.37415844215286,553.1117796555965,742.2604280667505,311.37415844215286,311.37415844215286,331.77988739901684,331.77988739901684,331.77988739901684,-2.7740508194622935,-2.7740508194622935,-2.7740508194622935,334.55393821847906,334.55393821847906,334.55393821847906,0.0,0.0,0.0,643.1540458411697
2025-07-21,311.37460040498655,557.1503603360202,745.7277801018972,311.37460040498655,311.37460040498655,339.8759775400686,339.8759775400686,339.8759775400686,5.971834002912028,5.971834002912028,5.971834002912028,333.9041435371566,333.9041435371566,333.9041435371566,0.0,0.0,0.0,651.2505779450552
2025-07-22,311.37504236782024,554.8151970954196,740.9643666095761,311.37504236782024,311.37504236782024,336.38099835148995,336.38099835148995,336.38099835148995,3.467118582411471,3.467118582411471,3.467118582411471,332.9138797690785,332.9138797690785,332.9138797690785,0.0,0.0,0.0,647.7560407193102
2025-07-23,311.37548433065393,555.2584057559244,732.5572209285642,311.37548433065393,311.37548433065393,327.91799832694403,327.91799832694403,327.91799832694403,-3.715939342000154,-3.715939342000154,-3.715939342000154,331.63393766894416,331.63393766894416,331.63393766894416,0.0,0.0,0.0,639.2934826575979
2025-07-24,311.3759262934876,551.693763353107,737.4641797797908,311.3759262934876,311.3759262934876,330.7700137696863,330.7700137696863,330.7700137696863,0.644912581878346,0.644912581878346,0.644912581878346,330.1251011878079,330.1251011878079,330.1251011878079,0.0,0.0,0.0,642.1459400631738
2025-07-25,311.3763682563213,540.3102384263145,723.9166189299633,311.3763682563213,311.3763682563213,322.4678536511415,322.4678536511415,322.4678536511415,-5.987636346698658,-5.987636346698658,-5.987636346698658,328.4554899978402,328.4554899978402,328.4554899978402,0.0,0.0,0.0,633.8442219074628
2025-07-26,311.376810219155,549.2100118273285,725.9737885746448,311.376810219155,311.376810219155,329.09147514207484,329.09147514207484,329.09147514207484,2.393761341005588,2.393761341005588,2.393761341005588,326.69771380106926,326.69771380106926,326.69771380106926,0.0,0.0,0.0,640.4682853612298
2025-07-27,311.37725218198864,544.9287292304518,727.3546201640477,311.37725218198864,311.37725218198864,322.1518929006488,322.1518929006488,322.1518929006488,-2.77405081947553,-2.77405081947553,-2.77405081947553,324.9259437201244,324.9259437201244,324.9259437201244,0.0,0.0,0.0,633.5291450826375
2025-07-28,311.3776941448223,550.9911047054998,732.5122963121196,311.3776941448223,311.3776941448223,329.18484080669197,329.18484080669197,329.18484080669197,5.971834002897855,5.971834002897855,5.971834002897855,323.21300680379414,323.21300680379414,323.21300680379414,0.0,0.0,0.0,640.5625349515143
2025-07-29,311.378136107656,543.7107563218512,724.1817800327452,311.378136107656,311.378136107656,325.094725494474,325.094725494474,325.094725494474,3.4671185824154533,3.4671185824154533,3.4671185824154533,321.6276069120585,321.6276069120585,321.6276069120585,0.0,0.0,0.0,636.47286160213
2025-07-30,311.3785780704897,535.9330686352013,717.212549383982,311.3785780704897,311.3785780704897,316.51582976008393,316.51582976008393,316.51582976008393,-3.715939342063915,-3.715939342063915,-3.715939342063915,320.23176910214784,320.23176910214784,320.23176910214784,0.0,0.0,0.0,627.8944078305736
2025-07-31,311.3790200333234,542.0022338007193,720.8536096976471,311.3790200333234,311.3790200333234,319.7235079289462,319.7235079289462,319.7235079289462,0.6449125819011521,0.6449125819011521,0.6449125819011521,319.0785953470451,319.0785953470451,319.0785953470451,0.0,0.0,0.0,631.1025279622696
2025-08-01,311.3794619961571,527.289499524112,718.6250955342002,311.3794619961571,311.3794619961571,312.22277096251645,312.22277096251645,312.22277096251645,-5.987636346694314,-5.987636346694314,-5.987636346694314,318.2104073092108,318.2104073092108,318.2104073092108,0.0,0.0,0.0,623.6022329586735
2025-08-02,311.3799039589908,536.3509408154307,720.2437949299364,311.3799039589908,311.3799039589908,320.05109871917045,320.05109871917045,320.05109871917045,2.393761341003818,2.393761341003818,2.393761341003818,317.6573373781667,317.6573373781667,317.6573373781667,0.0,0.0,0.0,631.4310026781612
2025-08-03,311.38034592182447,532.5412918996898,715.7988158306166,311.38034592182447,311.38034592182447,314.66236193147944,314.66236193147944,314.66236193147944,-2.774050819488767,-2.774050819488767,-2.774050819488767,317.4364127509682,317.4364127509682,317.4364127509682,0.0,0.0,0.0,626.0427078533039
2025-08-04,311.38078788465816,547.9134230746174,717.678550332918,311.38078788465816,311.38078788465816,323.52299353847553,323.52299353847553,323.52299353847553,5.971834002921935,5.971834002921935,5.971834002921935,317.55115953555355,317.55115953555355,317.55115953555355,0.0,0.0,0.0,634.9037814231338
2025-08-05,311.3812298474918,538.1841457259388,722.218474246183,311.3812298474918,311.3812298474918,321.45885385835913,321.45885385835913,321.45885385835913,3.467118582419436,3.467118582419436,3.467118582419436,317.99173527593973,317.99173527593973,317.99173527593973,0.0,0.0,0.0,632.8400837058509
2025-08-06,311.3816718103255,529.8702214330947,718.3612419217956,311.3816718103255,311.3816718103255,315.01964020454585,315.01964020454585,315.01964020454585,-3.7159393420455773,-3.7159393420455773,-3.7159393420455773,318.7355795465914,318.7355795465914,318.7355795465914,0.0,0.0,0.0,626.4013120148713
2025-08-07,311.3821137731592,536.679280130527,726.1646519688394,311.3821137731592,311.3821137731592,320.3934665356602,320.3934665356602,320.3934665356602,0.6449125818878979,0.6449125818878979,0.6449125818878979,319.74855395377233,319.74855395377233,319.74855395377233,0.0,0.0,0.0,631.7755803088194
2025-08-08,311.3825557359929,532.6562383314546,720.9653901938287,311.3825557359929,311.3825557359929,314.99888926708513,314.99888926708513,314.99888926708513,-5.987636346697222,-5.987636346697222,-5.987636346697222,320.98652561378236,320.98652561378236,320.98652561378236,0.0,0.0,0.0,626.381445003078
2025-08-09,311.38299769882656,543.5222335047501,731.0738230440131,311.38299769882656,311.38299769882656,324.791093853756,324.791093853756,324.791093853756,2.393761341002048,2.393761341002048,2.393761341002048,322.39733251275396,322.39733251275396,322.39733251275396,0.0,0.0,0.0,636.1740915525826
2025-08-10,311.38343966166025,536.7045871706579,721.5211841050699,311.38343966166025,311.38343966166025,321.14900478698735,321.14900478698735,321.14900478698735,-2.774050819460048,-2.774050819460048,-2.774050819460048,323.9230556064474,323.9230556064474,323.9230556064474,0.0,0.0,0.0,632.5324444486475
2025-08-11,311.38388162449394,547.6186156395349,730.1600519211416,311.38388162449394,311.38388162449394,331.4743455308556,331.4743455308556,331.4743455308556,5.971834002888011,5.971834002888011,5.971834002888011,325.5025115279676,325.5025115279676,325.5025115279676,0.0,0.0,0.0,642.8582271553496
2025-08-12,311.38432358732763,551.2389687998711,737.5317640727143,311.38432358732763,311.38432358732763,330.5409902884443,330.5409902884443,330.5409902884443,3.4671185823921364,3.4671185823921364,3.4671185823921364,327.07387170605216,327.07387170605216,327.07387170605216,0.0,0.0,0.0,641.925313875772
2025-08-13,311.38476555016126,539.2395944689645,724.6142072564787,311.38476555016126,311.38476555016126,324.86136947489047,324.86136947489047,324.86136947489047,-3.7159393420391913,-3.7159393420391913,-3.7159393420391913,328.5773088169297,328.5773088169297,328.5773088169297,0.0,0.0,0.0,636.2461350250517
2025-08-14,311.38520751299495,550.5102816634802,732.4420616622123,311.38520751299495,311.38520751299495,330.60248255594104,330.60248255594104,330.60248255594104,0.6449125818746445,0.6449125818746445,0.6449125818746445,329.9575699740664,329.9575699740664,329.9575699740664,0.0,0.0,0.0,641.987690068936
2025-08-15,311.38564947582864,543.1432638400488,724.5305809218025,311.38564947582864,311.38564947582864,325.17874160599473,325.17874160599473,325.17874160599473,-5.987636346692879,-5.987636346692879,-5.987636346692879,331.1663779526876,331.1663779526876,331.1663779526876,0.0,0.0,0.0,636.5643910818234
2025-08-16,311.38609143866233,560.6600118021951,743.3849422943639,311.38609143866233,311.38609143866233,334.5583283508648,334.5583283508648,334.5583283508648,2.3937613409989953,2.3937613409989953,2.3937613409989953,332.16456700986583,332.16456700986583,332.16456700986583,0.0,0.0,0.0,645.9444197895272
2025-08-17,311.386533401496,553.0197083376271,737.1771488562646,311.386533401496,311.386533401496,330.1498175116644,330.1498175116644,330.1498175116644,-2.7740508194732842,-2.7740508194732842,-2.7740508194732842,332.92386833113767,332.92386833113767,332.92386833113767,0.0,0.0,0.0,641.5363509131605
2025-08-18,311.3869753643297,561.080101719912,737.1666001348423,311.3869753643297,311.3869753643297,339.40010556109934,339.40010556109934,339.40010556109934,5.97183400291209,5.97183400291209,5.97183400291209,333.42827155818725,333.42827155818725,333.42827155818725,0.0,0.0,0.0,650.7870809254291
2025-08-19,311.3874173271634,556.7910755788022,737.3223481223741,311.3874173271634,311.3874173271634,337.14202144961047,337.14202144961047,337.14202144961047,3.467118582413403,3.467118582413403,3.467118582413403,333.6749028671971,333.6749028671971,333.6749028671971,0.0,0.0,0.0,648.5294387767739
2025-08-20,311.3878592899971,552.5606643653717,731.2623996835807,311.3878592899971,311.3878592899971,329.9584368994217,329.9584368994217,329.9584368994217,-3.7159393420208544,-3.7159393420208544,-3.7159393420208544,333.6743762414426,333.6743762414426,333.6743762414426,0.0,0.0,0.0,641.3462961894188
2025-08-21,311.3883012528308,548.1053706288739,735.1020920717264,311.3883012528308,311.3883012528308,334.0955049795301,334.0955049795301,334.0955049795301,0.6449125818974506,0.6449125818974506,0.6449125818974506,333.4505923976327,333.4505923976327,333.4505923976327,0.0,0.0,0.0,645.4838062323608
2025-08-22,311.3887432156644,548.3992773854474,728.672274830949,311.3887432156644,311.3887432156644,327.0523423776139,327.0523423776139,327.0523423776139,-5.987636346698783,-5.987636346698783,-5.987636346698783,333.0399787243126,333.0399787243126,333.0399787243126,0.0,0.0,0.0,638.4410855932783
2025-08-23,311.3890742577441,555.3857006674277,736.9346076694762,311.3890742577441,311.3890742577441,334.88394430488546,334.88394430488546,334.88394430488546,2.3937613409972243,2.3937613409972243,2.3937613409972243,332.4901829638883,332.4901829638883,332.4901829638883,0.0,0.0,0.0,646.2730185626295
2025-08-24,311.3894052998237,554.0102835347881,731.6062810226072,311.3894052998237,311.3894052998237,329.08420177805203,329.08420177805203,329.08420177805203,-2.774050819481877,-2.774050819481877,-2.774050819481877,331.8582525975339,331.8582525975339,331.8582525975339,0.0,0.0,0.0,640.4736070778757
2025-08-25,311.38973634190324,558.4782125160303,734.3590877624325,311.38973634190324,311.38973634190324,337.1801843552719,337.1801843552719,337.1801843552719,5.971834002936171,5.971834002936171,5.971834002936171,331.2083503523357,331.2083503523357,331.2083503523357,0.0,0.0,0.0,648.5699206971751
2025-08-26,311.39006738398285,554.3454086504873,743.2009551196444,311.39006738398285,311.39006738398285,334.0761919203944,334.0761919203944,334.0761919203944,3.4671185824173865,3.4671185824173865,3.4671185824173865,330.60907333797707,330.60907333797707,330.60907333797707,0.0,0.0,0.0,645.4662593043772
2025-08-27,311.39039842606246,542.1274280276733,730.8492973603688,311.39039842606246,311.39039842606246,326.4145191305924,326.4145191305924,326.4145191305924,-3.7159393420298827,-3.7159393420298827,-3.7159393420298827,330.1304584726223,330.1304584726223,330.1304584726223,0.0,0.0,0.0,637.8049175566548
2025-08-28,311.39072946814207,549.104255073012,730.1808675235144,311.39072946814207,311.39072946814207,330.48568214743085,330.48568214743085,330.48568214743085,0.6449125818841972,0.6449125818841972,0.6449125818841972,329.8407695655467,329.8407695655467,329.8407695655467,0.0,0.0,0.0,641.8764116155729
2025-08-29,311.3910605102217,542.5081531767228,728.068825489149,311.3910605102217,311.3910605102217,323.81553490395436,323.81553490395436,323.81553490395436,-5.987636346694439,-5.987636346694439,-5.987636346694439,329.80317125064875,329.80317125064875,329.80317125064875,0.0,0.0,0.0,635.206595414176
2025-08-30,311.39139155230123,556.8688054441003,732.7007217684651,311.39139155230123,311.39139155230123,332.4661629009814,332.4661629009814,332.4661629009814,2.3937613409954555,2.3937613409954555,2.3937613409954555,330.0724015599859,330.0724015599859,330.0724015599859,0.0,0.0,0.0,643.8575544532825
2025-08-31,311.39172259438084,539.7850207889813,735.2146736325676,311.39172259438084,311.39172259438084,327.91750721782233,327.91750721782233,327.91750721782233,-2.774050819495113,-2.774050819495113,-2.774050819495113,330.69155803731746,330.69155803731746,330.69155803731746,0.0,0.0,0.0,639.3092298122032
2025-09-01,311.3920536364605,554.3771934665715,740.1840312650814,311.3920536364605,311.3920536364605,337.6609457733405,337.6609457733405,337.6609457733405,5.971834002902247,5.971834002902247,5.971834002902247,331.6891117704382,331.6891117704382,331.6891117704382,0.0,0.0,0.0,649.052999409801
2025-09-02,311.39238467854005,556.5467219926645,738.6484480589496,311.39238467854005,311.39238467854005,336.5433781156777,336.5433781156777,336.5433781156777,3.467118582452651,3.467118582452651,3.467118582452651,333.0762595332251,333.0762595332251,333.0762595332251,0.0,0.0,0.0,647.9357627942177
2025-09-03,311.39271572061966,547.4320044330344,732.4122244853163,311.39271572061966,311.39271572061966,331.12877710841883,331.12877710841883,331.12877710841883,-3.715939342038911,-3.715939342038911,-3.715939342038911,334.8447164504578,334.8447164504578,334.8447164504578,0.0,0.0,0.0,642.5214928290385
2025-09-04,311.39304676269927,550.116454588448,744.9266618419969,311.39304676269927,311.39304676269927,337.6099530021331,337.6099530021331,337.6099530021331,0.6449125818852732,0.6449125818852732,0.6449125818852732,336.9650404202479,336.9650404202479,336.9650404202479,0.0,0.0,0.0,649.0029997648323
2025-09-05,311.3933778047789,553.3155398640636,736.9585743866181,311.3933778047789,311.3933778047789,333.39792889970886,333.39792889970886,333.39792889970886,-5.9876363466900955,-5.9876363466900955,-5.9876363466900955,339.385565246399,339.385565246399,339.385565246399,0.0,0.0,0.0,644.7913067044877
2025-09-06,311.3937088468585,563.2493716142699,749.0018641464239,311.3937088468585,311.3937088468585,344.4257637818759,344.4257637818759,344.4257637818759,2.393761341002484,2.393761341002484,2.393761341002484,342.0320024408734,342.0320024408734,342.0320024408734,0.0,0.0,0.0,655.8194726287344
2025-09-07,311.39403988893804,568.9223255327229,742.8869196836536,311.39403988893804,311.39403988893804,342.033701617376,342.033701617376,342.033701617376,-2.774050819487373,-2.774050819487373,-2.774050819487373,344.8077524368634,344.8077524368634,344.8077524368634,0.0,0.0,0.0,653.4277415063141
2025-09-08,311.39437093101765,570.8460589599141,760.1261513401914,311.39437093101765,311.39437093101765,353.56677906516643,353.56677906516643,353.56677906516643,5.971834002926326,5.971834002926326,5.971834002926326,347.5949450622401,347.5949450622401,347.5949450622401,0.0,0.0,0.0,664.9611499961841
2025-09-09,311.3947019730973,577.6359697936279,755.937263442673,311.3947019730973,311.3947019730973,353.72332575561535,353.72332575561535,353.72332575561535,3.467118582442635,3.467118582442635,3.467118582442635,350.2562071731727,350.2562071731727,350.2562071731727,0.0,0.0,0.0,665.1180277287126
2025-09-10,311.39503301517686,565.455234838675,752.0053953796115,311.39503301517686,311.39503301517686,348.92119365088774,348.92119365088774,348.92119365088774,-3.7159393420479385,-3.7159393420479385,-3.7159393420479385,352.6371329929357,352.6371329929357,352.6371329929357,0.0,0.0,0.0,660.3162266660646
2025-09-11,311.3953640572565,579.5855911169407,751.7350821256958,311.3953640572565,311.3953640572565,355.2143231927591,355.2143231927591,355.2143231927591,0.644912581872019,0.644912581872019,0.644912581872019,354.5694106108871,354.5694106108871,354.5694106108871,0.0,0.0,0.0,666.6096872500156
2025-09-12,311.3956950993361,572.7584621598077,748.8473683973924,311.3956950993361,311.3956950993361,349.88690060028154,349.88690060028154,349.88690060028154,-5.987636346698128,-5.987636346698128,-5.987636346698128,355.8745369469796,355.8745369469796,355.8745369469796,0.0,0.0,0.0,661.2825956996176
2025-09-13,311.3960261414157,575.6729491248149,756.5545339598395,311.3960261414157,311.3960261414157,358.76179526779805,358.76179526779805,358.76179526779805,2.3937613409919156,2.3937613409919156,2.3937613409919156,356.36803392680616,356.36803392680616,356.36803392680616,0.0,0.0,0.0,670.1578214092137
2025-09-14,311.3963571834953,574.7650308266742,758.4937303585056,311.3963571834953,311.3963571834953,353.0900104340944,353.0900104340944,353.0900104340944,-2.774050819479631,-2.774050819479631,-2.774050819479631,355.864061253574,355.864061253574,355.864061253574,0.0,0.0,0.0,664.4863676175896
2025-09-15,311.39668822557485,576.1480754224398,762.1509007482013,311.39668822557485,311.39668822557485,360.1521405652007,360.1521405652007,360.1521405652007,5.971834002912152,5.971834002912152,5.971834002912152,354.1803065622885,354.1803065622885,354.1803065622885,0.0,0.0,0.0,671.5488287907756
2025-09-16,311.39701926765446,578.7078339424259,757.7797045149599,311.39701926765446,311.39701926765446,354.61014095192263,354.61014095192263,354.61014095192263,3.467118582446618,3.467118582446618,3.467118582446618,351.14302236947594,351.14302236947594,351.14302236947594,0.0,0.0,0.0,666.0071602195771
2025-09-17,311.3973503097341,566.2974251230535,737.7505559218181,311.3973503097341,311.3973503097341,342.87613213953864,342.87613213953864,342.87613213953864,-3.7159393420296016,-3.7159393420296016,-3.7159393420296016,346.59207148156827,346.59207148156827,346.59207148156827,0.0,0.0,0.0,654.2734824492727
2025-09-18,311.3976813518137,566.4068642124979,747.3664608550574,311.3976813518137,311.3976813518137,341.030751257958,341.030751257958,341.030751257958,0.6449125818767955,0.6449125818767955,0.6449125818767955,340.3858386760812,340.3858386760812,340.3858386760812,0.0,0.0,0.0,652.4284326097717
2025-09-19,311.3980123938933,548.0968049500465,727.4141976151861,311.3980123938933,311.3980123938933,326.4182303473337,326.4182303473337,326.4182303473337,-5.987636346693785,-5.987636346693785,-5.987636346693785,332.40586669402745,332.40586669402745,332.40586669402745,0.0,0.0,0.0,637.8162427412269
2025-09-20,311.3983434359729,542.0738315506333,733.4945798766887,311.3983434359729,311.3983434359729,324.9548402755164,324.9548402755164,324.9548402755164,2.3937613409976612,2.3937613409976612,2.3937613409976612,322.5610789345187,322.5610789345187,322.5610789345187,0.0,0.0,0.0,636.3531837114892
2025-09-21,311.3986744780525,525.3578984679168,711.0389745322055,311.3986744780525,311.3986744780525,308.01740883251375,308.01740883251375,308.01740883251375,-2.7740508194718903,-2.7740508194718903,-2.7740508194718903,310.79145965198563,310.79145965198563,310.79145965198563,0.0,0.0,0.0,619.4160833105663
2025-09-22,311.3990055201321,522.2628200061029,704.470821127386,311.3990055201321,311.3990055201321,303.0429087409052,303.0429087409052,303.0429087409052,5.971834002936233,5.971834002936233,5.971834002936233,297.0710747379689,297.0710747379689,297.0710747379689,0.0,0.0,0.0,614.4419142610373
2025-09-23,311.39933656221166,506.6364661478058,678.952053403723,311.39933656221166,311.39933656221166,284.8774506002294,284.8774506002294,284.8774506002294,3.467118582419319,3.467118582419319,3.467118582419319,281.41033201781005,281.41033201781005,281.41033201781005,0.0,0.0,0.0,596.276787162441
2025-09-24,311.39966760429127,478.7917109836811,660.1085189705825,311.39966760429127,311.39966760429127,260.14145965521755,260.14145965521755,260.14145965521755,-3.7159393420659965,-3.7159393420659965,-3.7159393420659965,263.85739899728355,263.85739899728355,263.85739899728355,0.0,0.0,0.0,571.5411272595088
2025-09-25,311.39968969315714,467.2510501390696,645.0606712224179,311.39968969315714,311.39968969315714,245.14363023206562,245.14363023206562,245.14363023206562,0.6449125818815717,0.6449125818815717,0.6449125818815717,244.49871765018406,244.49871765018406,244.49871765018406,0.0,0.0,0.0,556.5433199252227
2025-09-26,311.39971178202296,437.58455942983977,618.2881044646259,311.39971178202296,311.39971178202296,217.47094320497408,217.47094320497408,217.47094320497408,-5.987636346699686,-5.987636346699686,-5.987636346699686,223.45857955167375,223.45857955167375,223.45857955167375,0.0,0.0,0.0,528.870654986997
2025-09-27,311.39973387088884,425.5925897787548,605.2003246570811,311.39973387088884,311.39973387088884,203.29151112466607,203.29151112466607,203.29151112466607,2.3937613409958907,2.3937613409958907,2.3937613409958907,200.89774978367018,200.89774978367018,200.89774978367018,0.0,0.0,0.0,514.6912449955549
2025-09-28,311.39975595975466,393.43583929906885,574.9830525786779,311.39975595975466,311.39975595975466,174.23710304551273,174.23710304551273,174.23710304551273,-2.7740508194851268,-2.7740508194851268,-2.7740508194851268,177.01115386499785,177.01115386499785,177.01115386499785,0.0,0.0,0.0,485.6368590052674
2025-09-29,311.3997780486205,377.0619308577685,561.2644249731757,311.3997780486205,311.3997780486205,157.99650175861993,157.99650175861993,157.99650175861993,5.971834002902309,5.971834002902309,5.971834002902309,152.02466775571762,152.02466775571762,152.02466775571762,0.0,0.0,0.0,469.3962798072404
2025-09-30,311.3998001374863,354.3077463947462,529.0534655619148,311.3998001374863,311.3998001374863,129.658194610486,129.658194610486,129.658194610486,3.46711858239202,3.46711858239202,3.46711858239202,126.19107602809396,126.19107602809396,126.19107602809396,0.0,0.0,0.0,441.0579947479723
2025-10-01,311.3998222263521,317.51134468306446,498.1259963988128,311.3998222263521,311.3998222263521,96.06934751604686,96.06934751604686,96.06934751604686,-3.715939342032244,-3.715939342032244,-3.715939342032244,99.7852868580791,99.7852868580791,99.7852868580791,0.0,0.0,0.0,407.469169742399
